,User Name,Time Stamp,Text of Tweet,Compound Score,Positive Score,Neutral Score,Negative Score
255,CBSNews,Thu Nov 07 11:39:45 +0000 2019,Top diplomat's testimony offers preview of public impeachment inquiry hearings https://t.co/V7kTW9freG https://t.co/eY9JA1OIK6,0.2023,0.141,0.859,0.0
256,CBSNews,Thu Nov 07 11:33:52 +0000 2019,"AHEAD: Historic impeachment hearings are set to begin next week. 

@CBSThisMorning has what to expect as new detail… https://t.co/3es8OX7Scs",0.0,0.0,1.0,0.0
257,CBSNews,Thu Nov 07 11:19:53 +0000 2019,Two murder suspects who escaped from California jail caught at U.S.-Mexico border https://t.co/vM6rZ4Pnf7 https://t.co/tghKhMeLcD,-0.7964,0.0,0.628,0.372
258,CBSNews,Thu Nov 07 11:01:18 +0000 2019,"Rapper T.I. says he visits the gynecologist every year with daughter to ""check her hymen"" https://t.co/FiBAPRHXBQ https://t.co/AedPU8vmed",0.0,0.0,1.0,0.0
259,CBSNews,Thu Nov 07 11:00:09 +0000 2019,"Inspired by a video of cats and dogs being rescued from a house fire, one six-year-old raised money for special oxy… https://t.co/y3lbhazNND",0.743,0.321,0.59,0.089
260,CBSNews,Thu Nov 07 10:48:29 +0000 2019,James Dean to star in movie six decades after death thanks to CGI https://t.co/tLweF8Mc7r https://t.co/gFSmV37G8Z,-0.25,0.146,0.657,0.197
261,CBSNews,Thu Nov 07 10:33:39 +0000 2019,Italy to become first country to make studying climate change compulsory in schools https://t.co/9QQYlLL3Lp https://t.co/7Hyq0gLmS8,0.0,0.0,1.0,0.0
262,CBSNews,Thu Nov 07 10:18:34 +0000 2019,"""OK, boomer"": 25-year-old lawmaker shuts down heckling Parliament member during climate speech… https://t.co/VNzyMj3Eg3",0.0,0.0,1.0,0.0
263,CBSNews,Thu Nov 07 10:00:51 +0000 2019,Iran takes most significant step yet away from nuclear deal with world powers https://t.co/zvEvU6IQwU https://t.co/Qgd5O3QH50,0.2716,0.13,0.87,0.0
264,CBSNews,Thu Nov 07 09:48:38 +0000 2019,House releases transcript of testimony by top U.S. diplomat in Ukraine https://t.co/mmzZ8ZcHFM https://t.co/5EWGVZUoGG,0.2023,0.13,0.87,0.0
265,CBSNews,Thu Nov 07 09:33:32 +0000 2019,"Family tied to victims in Mexico ambush had ""a few run-ins"" with drug cartels https://t.co/zpEaRDNSrT https://t.co/71b6quFelH",-0.3182,0.0,0.867,0.133
266,CBSNews,Thu Nov 07 09:18:39 +0000 2019,"White supremacist gang member apologizes ""from the bottom of my heart"" ahead of Texas execution… https://t.co/ajvBVKaBk0",0.4588,0.222,0.778,0.0
267,CBSNews,Thu Nov 07 09:03:37 +0000 2019,"Outfielder Gerardo Parra on how ""Baby Shark"" became the Nationals' anthem https://t.co/bHjj9gNtQJ https://t.co/OI9cQrUgQA",0.0,0.0,1.0,0.0
268,CBSNews,Thu Nov 07 08:48:28 +0000 2019,Man arrested in case of New Hampshire couple found dead on Texas beach https://t.co/g63oFlg5Ig https://t.co/KV41JwKeqf,-0.8126,0.0,0.637,0.363
269,CBSNews,Thu Nov 07 08:33:42 +0000 2019,Could new evidence save Texas death row inmate Rodney Reed? https://t.co/SXQ9tMGljd https://t.co/7Aq0kvElet,-0.1779,0.187,0.585,0.228
270,CBSNews,Thu Nov 07 08:18:35 +0000 2019,Pregnant U.S. soccer star Alex Morgan plans to play in the 2020 Summer Olympics – less than four months after givin… https://t.co/wDuKEos9EL,0.34,0.107,0.893,0.0
271,CBSNews,Thu Nov 07 08:03:29 +0000 2019,Target kicks off its Black Friday deals this week https://t.co/TOiqVIpL1u https://t.co/Ng3Tesy6Xg,0.0,0.0,1.0,0.0
272,CBSNews,Thu Nov 07 07:48:34 +0000 2019,Heavily-armed man arrested in Mexico not linked to deadly ambush on U.S. family https://t.co/FqGwTeAshD https://t.co/SGZAZKU72g,-0.4767,0.0,0.819,0.181
273,CBSNews,Thu Nov 07 07:33:32 +0000 2019,Video shows moment 7-month-old baby was found alive after Mexico attack https://t.co/bbY3bszv3h https://t.co/ynNXeF0B5L,-0.128,0.156,0.659,0.186
274,CBSNews,Thu Nov 07 07:18:43 +0000 2019,"Rapper T.I. says he visits the gynecologist every year with daughter to ""check her hymen"" https://t.co/sXAea01US5 https://t.co/JYUEqD2AO6",0.0,0.0,1.0,0.0
275,CBSNews,Thu Nov 07 07:03:35 +0000 2019,"Gerardo Parra on how ""Baby Shark"" became the Nationals' anthem https://t.co/j236PcacxV https://t.co/MWnxK83vND",0.0,0.0,1.0,0.0
276,CBSNews,Thu Nov 07 06:48:28 +0000 2019,Kansas City votes overwhelmingly to remove Martin Luther King Jr.'s name from historic street… https://t.co/yXyuFfTVUj,-0.128,0.0,0.903,0.097
277,CBSNews,Thu Nov 07 06:33:41 +0000 2019,WWE star Mustafa Ali fighting stereotypes in and out of the ring https://t.co/etJdMWA6TE https://t.co/lGmaqkuNtO,-0.3612,0.0,0.839,0.161
278,CBSNews,Thu Nov 07 06:18:36 +0000 2019,New Army-funded research shows promise for PTSD treatment featured on 60 Minutes https://t.co/pbT2h2XsK4 https://t.co/6SGF2Q3lu6,0.3182,0.15,0.85,0.0
279,CBSNews,Thu Nov 07 06:01:03 +0000 2019,More than 2 million pounds of chicken recalled due to possible metal contamination https://t.co/1WsJAkmkYd https://t.co/5mFUFypFtp,0.0,0.0,1.0,0.0
280,CBSNews,Thu Nov 07 05:48:38 +0000 2019,Video shows moment 7-month-old baby was found alive after deadly attack in Mexico https://t.co/JAJpOpgQld https://t.co/lDPt2bV9Cx,-0.128,0.139,0.695,0.166
281,CBSNews,Thu Nov 07 05:33:27 +0000 2019,Instagram co-founder says breaking up Facebook won't blunt its power https://t.co/wst16gAC58 https://t.co/JvQngnT5pK,0.0,0.0,1.0,0.0
282,CBSNews,Thu Nov 07 05:18:40 +0000 2019,"Saudi Arabia recruited Twitter workers to spy on users, feds say https://t.co/mWfxHLdSRX https://t.co/TpmNGRGKTi",0.0,0.0,1.0,0.0
283,CBSNews,Thu Nov 07 05:03:32 +0000 2019,Senior discounts at national parks may be on the chopping block https://t.co/pTfbfd0FKC https://t.co/Xr0iRuXIEZ,-0.4404,0.0,0.805,0.195
284,CBSNews,Thu Nov 07 04:48:43 +0000 2019,2020 Daily Trail Markers: Jeff Sessions mounts a comeback bid for Senate https://t.co/oOjqpE4Etk https://t.co/jo89c4QnP0,0.0,0.0,1.0,0.0
285,CBSNews,Thu Nov 07 04:33:37 +0000 2019,Man arrested in case of New Hampshire couple found dead on Texas beach https://t.co/V630X2RInY https://t.co/8T6uUE8DUV,-0.8126,0.0,0.637,0.363
286,CBSNews,Thu Nov 07 04:18:28 +0000 2019,Elderly man dies after falling into a lava tube in Hawaii https://t.co/1qLaicddMI https://t.co/KFv4iLW1Mz,-0.1531,0.0,0.873,0.127
287,CBSNews,Thu Nov 07 04:03:38 +0000 2019,"White supremacist gang member apologizes ""from the bottom of my heart"" ahead of Texas execution… https://t.co/7KzpBPko9p",0.4588,0.222,0.778,0.0
288,CBSNews,Thu Nov 07 04:00:47 +0000 2019,Congresswoman Ayanna Pressley endorses Sen. Elizabeth Warren for president https://t.co/qCEyByTK1X https://t.co/ZrSmQg3RNb,0.34,0.194,0.806,0.0
289,CBSNews,Thu Nov 07 03:40:16 +0000 2019,This woman made shoveling snow magical — by wearing a massive unicorn suit. 🦄❄️ https://t.co/zsDc1yT98q,0.0,0.0,1.0,0.0
290,CBSNews,Thu Nov 07 03:19:54 +0000 2019,2019 could be a record year for CEO departures https://t.co/ArMkNhPcIv https://t.co/WOZkvAIZDN,0.0,0.0,1.0,0.0
291,CBSNews,Thu Nov 07 02:59:39 +0000 2019,"Rapper T.I. says he visits the gynecologist every year with daughter to ""check her hymen"" https://t.co/bllBFoGQVP https://t.co/vRhg8zykxD",0.0,0.0,1.0,0.0
292,CBSNews,Thu Nov 07 02:39:30 +0000 2019,"""Being Trump only works for Trump"": Matt Bevin's ""Trumpy"" style didn't work for him in the Kentucky governor race… https://t.co/CYrHedHn1H",0.0,0.0,1.0,0.0
293,CBSNews,Thu Nov 07 02:19:38 +0000 2019,"""OK, boomer"": 25-year-old lawmaker shuts down heckling Parliament member during climate speech… https://t.co/tItPANWTG4",0.0,0.0,1.0,0.0
294,CBSNews,Thu Nov 07 02:01:06 +0000 2019,Elderly man dies after falling into a lava tube in Hawaii https://t.co/H3eaRBwH3s https://t.co/T5Li7iYR67,-0.1531,0.0,0.873,0.127
295,CBSNews,Thu Nov 07 01:39:44 +0000 2019,Pro-Beijing lawmaker stabbed while campaigning in Hong Kong https://t.co/KWGN9Pa1Rv https://t.co/ZVmXI096Rp,-0.4404,0.0,0.756,0.244
296,CBSNews,Thu Nov 07 01:20:10 +0000 2019,New York Gov. Andrew Cuomo says President Trump moved out of the state for Florida to dodge lawsuits — including on… https://t.co/awpZDJmR72,-0.1531,0.0,0.926,0.074
297,CBSNews,Thu Nov 07 00:59:42 +0000 2019,Trump will welcome Turkey's president to White House just weeks after Syria offensive https://t.co/VKwAT4aX3A https://t.co/SJ99n8HAvd,0.0,0.158,0.684,0.158
298,CBSNews,Thu Nov 07 00:39:47 +0000 2019,"Boeing CEO says he ""thought about"" quitting after deadly 737 Max crashes — but has no plans to leave… https://t.co/lX94ZAULKW",-0.4215,0.0,0.865,0.135
299,CBSNews,Thu Nov 07 00:19:44 +0000 2019,"Steve Bannon will testify against Roger Stone, his former Trump campaign colleague https://t.co/oWkKHYnJ6o https://t.co/EkdF2OtCBS",0.0,0.0,1.0,0.0
300,FoxNews,Thu Nov 08 19:18:44 +0000 2018,BREAKING: Federal appeals court rules against Trump administration on DACA https://t.co/KHnrNvEKAM,0.0,0.0,1.0,0.0
301,FoxNews,Thu Nov 08 17:02:25 +0000 2018,"Breaking News: Grand jury indicts captain of Missouri duck boat that sank in severe weather, killing 17 people https://t.co/ffOOgzRwdo",-0.6124,0.115,0.615,0.269
302,FoxNews,Thu Nov 08 15:14:45 +0000 2018,"JUST IN: Police identify gunman who opened fire inside California bar, killing 12 https://t.co/PvITYr54AX",-0.7783,0.0,0.638,0.362
303,FoxNews,Thu Nov 08 14:22:51 +0000 2018,JUST IN: Supreme Court Justice Ruth Bader Ginsburg fractures 3 ribs in fall https://t.co/9UM9hKTz4m,0.7906,0.389,0.611,0.0
304,FoxNews,Thu Nov 08 13:43:25 +0000 2018,"Sgt. Ron Helus was fatally shot when he responded to the mass shooting on Nov. 7 at a bar in Thousand Oaks, Califor… https://t.co/vOH3OWPN5S",-0.6369,0.0,0.833,0.167
305,FoxNews,Thu Nov 08 13:35:03 +0000 2018,Tom Homan: “It’s a tragedy each and every time.” https://t.co/dMV68Hfdz0 https://t.co/hrq51VJg7x,-0.6597,0.0,0.672,0.328
306,FoxNews,Thu Nov 08 13:22:27 +0000 2018,"People walk away from the scene in Thousand Oaks, Calif. where a gunman opened fire Wednesday.… https://t.co/O3Oo2iLL8O",-0.34,0.0,0.862,0.138
307,FoxNews,Thu Nov 08 12:56:20 +0000 2018,Teylor Whittler describes what she witnessed at California bar shooting https://t.co/dMV68Hfdz0 https://t.co/YznTZgQoYY,0.0,0.0,1.0,0.0
308,FoxNews,Thu Nov 08 12:37:05 +0000 2018,"An FBI agent talks to a potential witness as they stand near the scene in Thousand Oaks, Calif. where a gunman open… https://t.co/7QOmXNTYM0",0.0,0.0,1.0,0.0
309,FoxNews,Thu Nov 08 12:25:14 +0000 2018,Ventura County Fire Department Captain Stan Ziegler: “Hundreds of first responders responded initially to the scene… https://t.co/o4gArhmy4e,-0.34,0.0,0.87,0.13
310,FoxNews,Thu Nov 08 12:06:14 +0000 2018,"People comfort each other as they stand near the scene in Thousand Oaks, Calif. where a gunman opened fire during a… https://t.co/wPI4XSpirC",0.0258,0.105,0.795,0.1
311,FoxNews,Thu Nov 08 11:54:22 +0000 2018,"California bar shooting leaves 12 dead, including sheriff's sergeant, police say https://t.co/dMV68Hfdz0 https://t.co/WvjarPpwPV",-0.6486,0.0,0.736,0.264
312,FoxNews,Thu Nov 08 11:38:17 +0000 2018,"California bar shooting leaves 12 dead, including sheriff's sergeant, police say https://t.co/GqI77wMuYZ",-0.6486,0.0,0.719,0.281
313,FoxNews,Thu Nov 08 11:32:26 +0000 2018,"Sheriff's deputies speak to potential witnesses as they stand near the scene in Thousand Oaks, Calif., where a gunm… https://t.co/jPE8k9oQHr",0.0,0.0,1.0,0.0
314,FoxNews,Thu Nov 08 11:26:46 +0000 2018,13 dead in country music bar including gunman https://t.co/PvITYr54AX https://t.co/UURBIatqte,-0.6486,0.0,0.677,0.323
315,FoxNews,Thu Nov 08 11:18:08 +0000 2018,"12 dead in shooting at Thousand Oaks nightclub, police say https://t.co/PvITYr54AX https://t.co/o8Nf8WuJcZ",-0.6486,0.0,0.719,0.281
316,FoxNews,Thu Nov 08 11:13:32 +0000 2018,"Breaking News: At least 12 dead in shooting at Thousand Oaks nightclub, police say https://t.co/u6sVxdzHq5",-0.6486,0.0,0.765,0.235
317,FoxNews,Thu Nov 08 11:12:14 +0000 2018,.@CarleyShimkus is live with the ‘Fox News Update’ on Facebook Watch: https://t.co/hNrB8xzepH https://t.co/cQ9uxkjUIK,0.0,0.0,1.0,0.0
318,FoxNews,Thu Nov 08 10:53:33 +0000 2018,"Authorities deliver an update on the shooting in Thousand Oaks, California. (Courtesy: KABC) https://t.co/BtGxxIfNx5",0.0,0.0,1.0,0.0
319,FoxNews,Thu Nov 08 10:36:12 +0000 2018,Pastor Dimas Salaberrios on California shooting: “My immediate thoughts go out to the families. Because what’s happ… https://t.co/iowf5VOL2l,0.0,0.0,1.0,0.0
320,FoxNews,Thu Nov 08 10:30:40 +0000 2018,"Las Vegas shooting survivors were inside Thousand Oaks bar, friends say https://t.co/nW9TLTON9n",0.4767,0.22,0.78,0.0
321,FoxNews,Thu Nov 08 10:24:08 +0000 2018,"UPDATE: At least 11 wounded in shooting at California bar, gunman dead, police say https://t.co/awRowfbeRy",-0.6486,0.0,0.765,0.235
322,FoxNews,Thu Nov 08 10:16:43 +0000 2018,Authorities confirm gunman is dead @FoxFriendsFirst https://t.co/PvITYr54AX https://t.co/a2EIH1EWmA,-0.6486,0.0,0.619,0.381
323,FoxNews,Thu Nov 08 10:10:46 +0000 2018,Ventura County Sheriff’s Office Captain Garo Kuredjian: “I don’t know what the condition of any of the victims are… https://t.co/96mT27WHZv,-0.3182,0.0,0.892,0.108
324,FoxNews,Thu Nov 08 10:03:44 +0000 2018,"At least 11 shot, including sheriff’s deputy — Jonathan Hunt has the latest from the scene of the California shooti… https://t.co/sLzLyMsrn5",0.0,0.0,1.0,0.0
325,FoxNews,Thu Nov 08 09:54:50 +0000 2018,Witnesses describe chaotic scene during Thousand Oaks shooting https://t.co/qE8RqKGjz3,-0.4939,0.0,0.714,0.286
326,FoxNews,Thu Nov 08 09:46:19 +0000 2018,UPDATE: At least 11 people hurt in California shooting @FoxFriendsFirst https://t.co/PvITYr54AX https://t.co/RGWIkaxF4f,-0.5267,0.0,0.764,0.236
327,FoxNews,Thu Nov 08 09:40:57 +0000 2018,"Daniel Hoffman on California shooting: “This still an active shooter scene, and the focus is on dealing with that a… https://t.co/PiwHhe5HuX",0.4019,0.119,0.881,0.0
328,FoxNews,Thu Nov 08 09:31:36 +0000 2018,"Former Las Vegas Metro Police Lt. Randy Sutton: “Those who respond to this show incredible bravery, because they ar… https://t.co/idcJJuVRMP",0.4939,0.144,0.856,0.0
329,FoxNews,Thu Nov 08 09:25:02 +0000 2018,"Authorities deliver a briefing on a shooting in Thousand Oaks, California. (Courtesy: KCBS) https://t.co/5VGZz3rDIL",0.0,0.0,1.0,0.0
330,FoxNews,Thu Nov 08 09:18:00 +0000 2018,"Mass shooting at California bar, @HeatherChilders &amp; @JackieibanezFNC have the latest @FoxFriendsFirst… https://t.co/8c8H5LUFCu",0.0,0.0,1.0,0.0
331,FoxNews,Thu Nov 08 09:10:00 +0000 2018,Tesla names Robyn Denholm as Chairman to replace Elon Musk (via @FoxBusiness) https://t.co/SKjBXxUdOD,0.0,0.0,1.0,0.0
332,FoxNews,Thu Nov 08 09:01:00 +0000 2018,@marcthiessen: “The president today made very clear that he wants to cut deals with the Democrats. And quite frankl… https://t.co/3eA2dn4vQh,0.2006,0.126,0.783,0.091
333,FoxNews,Thu Nov 08 09:00:00 +0000 2018,".@TuckerCarlson: ""While everyone else obsessed over dossiers and FISA warrants, Sessions worried about the mission… https://t.co/LSvnOqZMsq",-0.4404,0.0,0.782,0.218
334,FoxNews,Thu Nov 08 08:51:00 +0000 2018,"Wife's dying wish was for him to clean up bloody crime scene, suspect claims: reports https://t.co/7Wxd39jDEB",-0.4939,0.216,0.44,0.344
335,FoxNews,Thu Nov 08 08:41:00 +0000 2018,DEVELOPING: Massive police response after reports of shooting at California nightclub https://t.co/awRowfsPJ6,0.0,0.0,1.0,0.0
336,FoxNews,Thu Nov 08 08:31:00 +0000 2018,".@senatemajldr Mitch McConnell said Wednesday that Democrats and Republicans will have to address health care ""on a… https://t.co/XxmktKMZ7F",0.4939,0.158,0.842,0.0
337,FoxNews,Thu Nov 08 08:21:00 +0000 2018,"Joseph diGenova on who could replace AG Sessions: ""@ChrisChristie would have the full confidence of @POTUS, which i… https://t.co/lt485btkXG",0.5106,0.155,0.845,0.0
338,FoxNews,Thu Nov 08 08:06:00 +0000 2018,Dem @GavinNewsom's wild victory party in LA features controversial rapper @common https://t.co/V9SSpxOUH7,0.2263,0.186,0.69,0.124
339,FoxNews,Thu Nov 08 08:01:00 +0000 2018,".@jasoninthehouse: “Attorney General @jeffsessions is a patriot. He was a good Republican, and I applaud him for hi… https://t.co/MRia8l8dOM",0.7096,0.296,0.704,0.0
340,FoxNews,Thu Nov 08 07:51:00 +0000 2018,"Devotees lit earthen lamps in Ayodhya, India as part of Diwali celebrations, also known as a festival of lights, on… https://t.co/uWGZnrkvqD",0.5719,0.207,0.793,0.0
341,FoxNews,Thu Nov 08 07:41:00 +0000 2018,".@TGowdySC on Jeff Sessions resigning: ""It was going to happen...He's been a proverbial dead man walking for severa… https://t.co/ojKL4KMFTz",-0.7351,0.0,0.721,0.279
342,FoxNews,Thu Nov 08 07:31:00 +0000 2018,Mob chants threats outside @TuckerCarlson’s DC home https://t.co/IJE8m5gjWi,-0.4215,0.0,0.714,0.286
343,FoxNews,Thu Nov 08 07:21:00 +0000 2018,".@TuckerCarlson: ""Supporting marriage and children is the best, maybe the only way, for Republicans or any of us to… https://t.co/fqPwC8XTaY",0.7964,0.283,0.717,0.0
344,FoxNews,Thu Nov 08 07:16:00 +0000 2018,.@KennedyNation: Dems in 2020 better without Nancy https://t.co/54vTCiffG4,0.4404,0.293,0.707,0.0
345,FoxNews,Thu Nov 08 07:11:00 +0000 2018,Battleground-state Dems who opposed Kavanaugh all defeated https://t.co/guqMSVjd74,-0.4767,0.0,0.693,0.307
346,FoxNews,Thu Nov 08 07:01:00 +0000 2018,".@Jim_Jordan on his run for House GOP leader: “We have to match [@POTUS’s] intensity, that’s what I want to do. If… https://t.co/2VOW1ykCsI",0.0772,0.061,0.939,0.0
347,FoxNews,Thu Nov 08 06:51:00 +0000 2018,.@senatemajldr: Dem Votes Against Kavanaugh Were a 'Godsend' to GOP in Midterms https://t.co/ietr8sP4EQ,0.0,0.0,1.0,0.0
348,FoxNews,Thu Nov 08 06:41:00 +0000 2018,.@marcthiessen: “There’s lots of things that Democrats could take a stand on that they find inherently unacceptable… https://t.co/c7UFDzFd60,0.0,0.0,1.0,0.0
349,FoxNews,Thu Nov 08 06:36:00 +0000 2018,".@DarrellIssa on the Mueller probe: ""Two years is a long time to look for a crime you can't prove.""… https://t.co/plX9kxpSXy",-0.5423,0.0,0.829,0.171
350,FoxNews,Thu Nov 08 06:31:00 +0000 2018,"Second teen dies of gunshot wound after Oklahoma mom's rampage, authorities say https://t.co/VUQxsa3mq3",0.0,0.0,1.0,0.0
351,FoxNews,Thu Nov 08 06:21:00 +0000 2018,.@marcthiessen: “The president today made very clear that he wants to cut deals with the Democrats. And quite frank… https://t.co/MGVdJQVfUt,0.2006,0.126,0.783,0.091
352,FoxNews,Thu Nov 08 06:11:00 +0000 2018,"Florida Highway Patrol cruiser hits 142 mph in pursuit, catches on fire https://t.co/GqWKI45AAm",-0.34,0.0,0.833,0.167
353,FoxNews,Thu Nov 08 06:01:00 +0000 2018,Democratic strategist @LeslieMarshall: “What we need is not a wall — and not a wall that we can’t afford — but comp… https://t.co/TzRWVJQeVv,0.0,0.0,1.0,0.0
354,FoxNews,Thu Nov 08 05:51:00 +0000 2018,"Sex offender gets 22 years after missing boy, 14, found in his room at halfway house, authorities say https://t.co/sDd0VQzob4",-0.5719,0.0,0.783,0.217
355,FoxNews,Thu Nov 08 05:41:00 +0000 2018,".@POTUS touts Senate gains, @LelandVittert breaks down the results @foxnewsnight https://t.co/VMzif8sgHH",0.3182,0.192,0.72,0.088
356,FoxNews,Thu Nov 08 05:31:00 +0000 2018,Former Kavanaugh colleague among group being considered to replace Sessions as AG: reports https://t.co/HxAlDZx2Mg,0.0,0.0,1.0,0.0
357,FoxNews,Thu Nov 08 05:26:00 +0000 2018,"Too close to call: Meticulous vote count transpiring in Arizona Senate race, @aacuna1 reports @foxnewsnight https://t.co/DV6EX4Ogxe",0.0,0.0,1.0,0.0
358,FoxNews,Thu Nov 08 05:21:01 +0000 2018,"Former SEAL Mocked by 'SNL' Wins TX House Seat, Calls for More Vets in Congress https://t.co/T0PAhopphH… https://t.co/qhS5BVOE2U",0.6841,0.298,0.603,0.099
359,FoxNews,Thu Nov 08 05:11:00 +0000 2018,South Carolina voter told to remove 'Trump' shirt in order to vote: report https://t.co/xWY2EdSpDF,0.0,0.0,1.0,0.0
360,FoxNews,Thu Nov 08 05:01:00 +0000 2018,.@POTUS: “Hopefully we can all work together next year to continue delivering for the American people.”… https://t.co/FdLczQZN4g,0.0,0.0,1.0,0.0
361,FoxNews,Thu Nov 08 04:55:00 +0000 2018,Former US Attorney Harry Litman on Whitaker &amp; Mueller probe: “I think most people think it’s unlikely that he would… https://t.co/6W1eHbZ7zZ,0.0,0.0,1.0,0.0
362,FoxNews,Thu Nov 08 04:50:00 +0000 2018,Pete Davidson's 'SNL' castmate Kenan Thompson talks Dan Crenshaw joke: 'They are figuring out a way to right that w… https://t.co/MlIJF907FK,0.296,0.104,0.896,0.0
363,FoxNews,Thu Nov 08 04:45:00 +0000 2018,".@jasoninthehouse: “Attorney General @jeffsessions is a patriot. He was a good Republican, and I applaud him for hi… https://t.co/lqmOqmHcJZ",0.7096,0.296,0.704,0.0
364,FoxNews,Thu Nov 08 04:35:00 +0000 2018,"Tom Dupree on Acting Attorney General Matthew Whitaker: “Calls for him to recuse from Russia, I think, are meritles… https://t.co/74TWeQngjg",0.0,0.0,1.0,0.0
365,FoxNews,Thu Nov 08 04:25:00 +0000 2018,"Cabinet shakeup expected after @jeffsessions pushed out, @edhenry reports @foxnewsnight https://t.co/6UTwyCpZRV https://t.co/MY7kH6s4T7",-0.1531,0.0,0.873,0.127
366,FoxNews,Thu Nov 08 04:14:15 +0000 2018,"New reactions to Sessions resignation, Catherine Herridge has the story @foxnewsnight https://t.co/6UTwyCHBgv https://t.co/FaiATyMSgC",-0.296,0.0,0.845,0.155
367,FoxNews,Thu Nov 08 04:05:00 +0000 2018,MLB star @Bharper3407 rejects $300M offer from Nationals: Reports (via @FoxBusiness) https://t.co/Bgfoyi7fNH,-0.4939,0.0,0.775,0.225
368,FoxNews,Thu Nov 08 03:55:00 +0000 2018,Doug Schoen: Trump shouldn’t have fired Jeff Sessions – here’s why https://t.co/0ITTpZyqyx,-0.5574,0.0,0.735,0.265
369,FoxNews,Thu Nov 08 03:52:26 +0000 2018,"Joseph diGenova on who could replace AG Sessions: ""@ChrisChristie would have the full confidence of @POTUS, which i… https://t.co/3eoxyIurd3",0.5106,0.155,0.845,0.0
370,FoxNews,Thu Nov 08 03:48:00 +0000 2018,‘Brady Bunch’ cast to take part in TV home’s renovation: report https://t.co/rebtV4qkql,0.0,0.0,1.0,0.0
371,FoxNews,Thu Nov 08 03:42:00 +0000 2018,".@TuckerCarlson: Dems' Election Message Was All 'Trump', No Substance https://t.co/CscvHQkfAX",-0.296,0.0,0.804,0.196
372,FoxNews,Thu Nov 08 03:35:00 +0000 2018,"11-year-old in North Carolina charged with putting needles in Halloween candy, police say https://t.co/Dm3F07wpIt",-0.2023,0.0,0.878,0.122
373,FoxNews,Thu Nov 08 03:29:00 +0000 2018,Rhino rescue? Scientists may hold key to saving northern white rhinoceros from extinction  https://t.co/VUifTtCbTk,0.5106,0.202,0.798,0.0
374,FoxNews,Thu Nov 08 03:23:02 +0000 2018,"RT @FoxBusiness: Rick Scott: ""Socialism will not happen in our nation, and it's not going to happen under my watch."" https://t.co/CLNOuNnGNo",0.0,0.0,1.0,0.0
375,FoxNews,Thu Nov 08 03:23:00 +0000 2018,"Democrat Colin Allred, who unseated Rep. Pete Sessions, won't say if he'll back Pelosi https://t.co/mNox8bKgiA",0.0,0.0,1.0,0.0
376,FoxNews,Thu Nov 08 03:16:01 +0000 2018,Surveillance video shows Michigan woman reportedly reversing car into store https://t.co/tJr2cUsZ8a,0.0,0.0,1.0,0.0
377,FoxNews,Thu Nov 08 03:11:00 +0000 2018,".@senatemajldr Mitch McConnell said Wednesday that Democrats and Republicans will have to address health care ""on a… https://t.co/xF54bEhvOA",0.4939,0.158,0.842,0.0
378,FoxNews,Thu Nov 08 03:04:00 +0000 2018,Woman finds her diamond before proposal and 'ring shames' herself https://t.co/uoLHUxHeBD,-0.0772,0.17,0.638,0.191
379,FoxNews,Thu Nov 08 03:01:47 +0000 2018,McDonald's customers’ $5M lawsuit over unwanted Quarter Pounder cheese dismissed by judge https://t.co/yBEvL4cAFK,-0.4215,0.0,0.743,0.257
380,FoxNews,Thu Nov 08 02:46:10 +0000 2018,Trump neuters ObamaCare birth control coverage mandate with limits on plans covering abortion https://t.co/ZXX1uDaqXl,0.0,0.0,1.0,0.0
381,FoxNews,Thu Nov 08 02:38:00 +0000 2018,The New York Police Department gathered about 20 saluting officers and held an aviation flyover to honor an Emergen… https://t.co/AUnS1mBlzM,0.4939,0.144,0.856,0.0
